,Date,TotalCash,TotalValue
2299,2009-02-25,99947.8125,100003.0624961853
2300,2009-02-26,99947.8125,100003.86249542236
2301,2009-02-27,99947.8125,100004.12249565125
2302,2009-03-02,99947.8125,100005.01249694824
2303,2009-03-03,99947.8125,100005.03249549866
2304,2009-03-04,99947.8125,100004.32249641418
2305,2009-03-05,99947.8125,100005.14249610901
2306,2009-03-06,99947.8125,100005.35249710083
2307,2009-03-09,99947.8125,100005.91249656677
2308,2009-03-10,99947.8125,100004.32249641418
2309,2009-03-11,99947.8125,100003.90249633789
2310,2009-03-12,99947.8125,100002.9824962616
2311,2009-03-13,99947.8125,100002.91249656677
2312,2009-03-16,99947.8125,100003.39249610901
2313,2009-03-17,99947.8125,100002.32249641418
2314,2009-03-18,99947.8125,100001.95249557495
2315,2009-03-19,99947.8125,100001.97249603271
2316,2009-03-20,99947.8125,100002.47249603271
2317,2009-03-23,99947.8125,100000.75249671936
2318,2009-03-24,99947.8125,100001.32249641418
2319,2009-03-25,99947.8125,100001.18249702454
2320,2009-03-26,99947.8125,100000.24249649048
2321,2009-03-27,99947.8125,100000.83249664307
2322,2009-03-30,99947.8125,100001.59249687195
2323,2009-03-31,99947.8125,100001.33249664307
2324,2009-04-01,99947.8125,100000.88249588013
2325,2009-04-02,99947.8125,99999.89249610901
2326,2009-04-03,99947.8125,99999.30249786377
2327,2009-04-06,99947.8125,99999.38249588013
2328,2009-04-07,99947.8125,100000.2324962616
2329,2009-04-08,99947.8125,99999.70249557495
2330,2009-04-09,99947.8125,99998.71249771118
2331,2009-04-13,99947.8125,99998.76249694824
2332,2009-04-14,99947.8125,99999.16249465942
2333,2009-04-15,99947.8125,99999.25249481201
2334,2009-04-16,99947.8125,99998.41249465942
2335,2009-04-17,99947.8125,99998.3424949646
2336,2009-04-20,99947.8125,99999.41249465942
2337,2009-04-21,99947.8125,99998.96249771118
2338,2009-04-22,99947.8125,99998.86249542236
2339,2009-04-23,99947.8125,99998.54249572754
2340,2009-04-24,99947.8125,99997.96249771118
